timestamp,machine_id,operator_id,engine_hours,fuel_used_l,load_cycles,idling_time_min,seatbelt_status,safety_alert_triggered,provenance,machine_model,air_temperature_c,soil_type,soil_moisture_percent_vwc,interval_minutes,timezone,generator_version,generation_seed
2025-05-22 06:00:00,EXC001,OP1001,1643.7,7.5,12,23.4,Fastened,No,synthetic,CAT 325,19.8,Loam,23.5,60.0,America/Chicago,data-001-v1,42
2025-05-22 07:00:00,EXC001,OP2001,1644.5,5.3,11,21.3,Fastened,No,synthetic,CAT 325,30.8,Sand,10.5,60.0,America/Chicago,data-001-v1,42
2025-05-22 08:00:00,EXC001,OP1001,1645.3,8.2,14,19.5,Fastened,No,synthetic,CAT 325,12.7,Clay,29.8,60.0,America/Chicago,data-001-v1,42
2025-05-22 09:00:00,EXC001,OP2001,1645.9,5.7,8,34.0,Fastened,No,synthetic,CAT 325,15.1,Sand,7.7,60.0,America/Chicago,data-001-v1,42
2025-05-22 10:00:00,EXC001,OP1001,1646.6,0.5,0,46.5,Fastened,No,synthetic,CAT 325,24.0,Loam,42.9,60.0,America/Chicago,data-001-v1,42
2025-05-22 11:00:00,EXC001,OP2001,1647.4,4.3,7,34.5,Fastened,No,synthetic,CAT 325,28.6,Loam,5.5,60.0,America/Chicago,data-001-v1,42
2025-05-22 12:00:00,EXC001,OP1001,1648.2,4.7,6,35.0,Unfastened,No,synthetic,CAT 325,16.9,Clay,35.8,60.0,America/Chicago,data-001-v1,42
2025-05-22 13:00:00,EXC001,OP2001,1649.0,0.9,0,48.1,Fastened,No,synthetic,CAT 325,21.4,Loam,21.3,60.0,America/Chicago,data-001-v1,42
2025-05-22 14:00:00,EXC001,OP1001,1649.6,0.5,0,46.8,Fastened,No,synthetic,CAT 325,22.4,Clay,15.9,60.0,America/Chicago,data-001-v1,42
2025-05-22 15:00:00,EXC001,OP2001,1650.2,6.2,10,26.6,Fastened,No,synthetic,CAT 325,14.7,Loam,29.0,60.0,America/Chicago,data-001-v1,42
2025-05-22 16:00:00,EXC001,OP1001,1650.9,0.9,0,48.3,Fastened,No,synthetic,CAT 325,15.1,Loam,46.3,60.0,America/Chicago,data-001-v1,42
2025-05-22 17:00:00,EXC001,OP2001,1651.6,3.9,3,46.4,Fastened,No,synthetic,CAT 325,20.0,Loam,11.1,60.0,America/Chicago,data-001-v1,42
2025-05-22 06:00:00,EXC002,OP1001,6313.2,4.6,5,40.5,Fastened,No,synthetic,CAT 325,33.8,Sand,66.6,60.0,America/Chicago,data-001-v1,42
2025-05-22 07:00:00,EXC002,OP2001,6313.9,1.0,0,53.5,Fastened,No,synthetic,CAT 325,22.4,Loam,52.2,60.0,America/Chicago,data-001-v1,42
2025-05-22 08:00:00,EXC002,OP1001,6314.6,4.8,3,48.2,Fastened,No,synthetic,CAT 325,14.0,Gravel,34.1,60.0,America/Chicago,data-001-v1,42
2025-05-22 09:00:00,EXC002,OP2001,6315.2,5.5,8,31.1,Fastened,No,synthetic,CAT 325,21.4,Loam,28.9,60.0,America/Chicago,data-001-v1,42
2025-05-22 10:00:00,EXC002,OP1001,6315.8,3.5,4,41.3,Fastened,No,synthetic,CAT 325,22.9,Gravel,33.3,60.0,America/Chicago,data-001-v1,42
2025-05-22 11:00:00,EXC002,OP2001,6316.6,6.1,9,30.5,Unfastened,Yes,synthetic,CAT 325,13.5,Loam,54.2,60.0,America/Chicago,data-001-v1,42
2025-05-22 12:00:00,EXC002,OP1001,6317.3,5.0,4,44.1,Fastened,No,synthetic,CAT 325,11.4,Sand,39.5,60.0,America/Chicago,data-001-v1,42
2025-05-22 13:00:00,EXC002,OP2001,6317.9,0.9,0,51.2,Fastened,No,synthetic,CAT 325,21.7,Loam,37.1,60.0,America/Chicago,data-001-v1,42
2025-05-22 14:00:00,EXC002,OP1001,6318.7,9.3,17,6.4,Fastened,No,synthetic,CAT 325,28.8,Clay,46.8,60.0,America/Chicago,data-001-v1,42
2025-05-22 15:00:00,EXC002,OP2001,6319.5,4.3,6,37.2,Fastened,No,synthetic,CAT 325,36.7,Loam,51.5,60.0,America/Chicago,data-001-v1,42
2025-05-22 16:00:00,EXC002,OP1001,6320.3,7.5,13,20.2,Fastened,No,synthetic,CAT 325,16.1,Clay,48.5,60.0,America/Chicago,data-001-v1,42
2025-05-22 17:00:00,EXC002,OP2001,6321.1,5.9,10,31.9,Unfastened,Yes,synthetic,CAT 325,30.4,Sand,6.7,60.0,America/Chicago,data-001-v1,42
2025-05-23 06:00:00,EXC001,OP1001,1652.4,9.1,17,7.7,Fastened,No,synthetic,CAT 325,12.0,Sand,36.9,60.0,America/Chicago,data-001-v1,42
2025-05-23 07:00:00,EXC001,OP2001,1653.2,4.1,8,33.2,Fastened,No,synthetic,CAT 325,8.4,Sand,55.0,60.0,America/Chicago,data-001-v1,42
2025-05-23 08:00:00,EXC001,OP1001,1653.9,3.7,6,35.9,Fastened,No,synthetic,CAT 325,3.7,Loam,28.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 09:00:00,EXC001,OP2001,1654.5,1.0,0,49.0,Unfastened,Yes,synthetic,CAT 325,17.7,Sand,31.3,60.0,America/Chicago,data-001-v1,42
2025-05-23 10:00:00,EXC001,OP1001,1655.3,8.2,18,4.3,Fastened,No,synthetic,CAT 325,22.1,Loam,33.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 11:00:00,EXC001,OP2001,1655.9,0.7,0,50.3,Fastened,Yes,synthetic,CAT 325,18.6,Sand,50.3,60.0,America/Chicago,data-001-v1,42
2025-05-23 12:00:00,EXC001,OP1001,1656.5,5.4,10,30.0,Fastened,No,synthetic,CAT 325,18.4,Loam,11.4,60.0,America/Chicago,data-001-v1,42
2025-05-23 13:00:00,EXC001,OP2001,1657.2,2.9,3,45.4,Fastened,No,synthetic,CAT 325,12.5,Gravel,53.4,60.0,America/Chicago,data-001-v1,42
2025-05-23 14:00:00,EXC001,OP1001,1657.8,2.6,4,44.5,Fastened,No,synthetic,CAT 325,28.6,Sand,25.2,60.0,America/Chicago,data-001-v1,42
2025-05-23 15:00:00,EXC001,OP2001,1658.6,5.5,9,27.9,Fastened,No,synthetic,CAT 325,2.5,Sand,63.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 16:00:00,EXC001,OP1001,1659.4,4.7,6,41.5,Fastened,No,synthetic,CAT 325,20.8,Loam,22.0,60.0,America/Chicago,data-001-v1,42
2025-05-23 17:00:00,EXC001,OP2001,1660.1,4.8,4,43.7,Fastened,No,synthetic,CAT 325,18.5,Loam,42.5,60.0,America/Chicago,data-001-v1,42
2025-05-23 06:00:00,EXC002,OP1001,6321.7,4.5,5,42.4,Fastened,No,synthetic,CAT 325,15.2,Loam,34.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 07:00:00,EXC002,OP2001,6322.4,7.5,13,19.6,Fastened,No,synthetic,CAT 325,21.5,Loam,45.3,60.0,America/Chicago,data-001-v1,42
2025-05-23 08:00:00,EXC002,OP1001,6323.0,1.0,0,45.1,Fastened,No,synthetic,CAT 325,14.4,Clay,11.7,60.0,America/Chicago,data-001-v1,42
2025-05-23 09:00:00,EXC002,OP2001,6323.6,5.4,8,33.1,Fastened,No,synthetic,CAT 325,7.5,Loam,17.4,60.0,America/Chicago,data-001-v1,42
2025-05-23 10:00:00,EXC002,OP1001,6324.4,6.3,11,26.9,Fastened,No,synthetic,CAT 325,11.4,Clay,38.0,60.0,America/Chicago,data-001-v1,42
2025-05-23 11:00:00,EXC002,OP2001,6325.0,4.5,5,43.3,Fastened,No,synthetic,CAT 325,7.5,Sand,22.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 12:00:00,EXC002,OP1001,6325.6,4.5,6,45.0,Fastened,No,synthetic,CAT 325,28.0,Loam,22.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 13:00:00,EXC002,OP2001,6326.2,0.9,0,52.2,Unfastened,Yes,synthetic,CAT 325,23.4,Loam,25.8,60.0,America/Chicago,data-001-v1,42
2025-05-23 14:00:00,EXC002,OP1001,6326.8,5.1,4,42.0,Fastened,No,synthetic,CAT 325,7.1,Clay,29.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 15:00:00,EXC002,OP2001,6327.5,5.1,13,21.0,Fastened,No,synthetic,CAT 325,25.2,Loam,62.7,60.0,America/Chicago,data-001-v1,42
2025-05-23 16:00:00,EXC002,OP1001,6328.2,4.1,5,44.8,Fastened,No,synthetic,CAT 325,19.4,Loam,53.1,60.0,America/Chicago,data-001-v1,42
2025-05-23 17:00:00,EXC002,OP2001,6328.9,0.6,0,51.5,Fastened,No,synthetic,CAT 325,15.5,Sand,50.6,60.0,America/Chicago,data-001-v1,42
2025-05-26 06:00:00,EXC001,OP1001,1660.9,7.3,14,13.5,Fastened,No,synthetic,CAT 325,19.2,Loam,24.9,60.0,America/Chicago,data-001-v1,42
2025-05-26 07:00:00,EXC001,OP2001,1661.8,6.7,14,19.1,Fastened,No,synthetic,CAT 325,16.0,Sand,49.8,60.0,America/Chicago,data-001-v1,42
2025-05-26 08:00:00,EXC001,OP1001,1662.5,7.9,18,4.0,Fastened,No,synthetic,CAT 325,19.4,Loam,34.9,60.0,America/Chicago,data-001-v1,42
2025-05-26 09:00:00,EXC001,OP2001,1663.3,4.4,7,39.0,Fastened,No,synthetic,CAT 325,13.6,Loam,69.4,60.0,America/Chicago,data-001-v1,42
2025-05-26 10:00:00,EXC001,OP1001,1664.2,7.9,14,12.3,Fastened,No,synthetic,CAT 325,16.9,Clay,9.7,60.0,America/Chicago,data-001-v1,42
2025-05-26 11:00:00,EXC001,OP2001,1665.0,4.6,8,31.3,Fastened,No,synthetic,CAT 325,27.9,Clay,20.7,60.0,America/Chicago,data-001-v1,42
2025-05-26 12:00:00,EXC001,OP1001,1665.7,6.1,9,31.8,Fastened,No,synthetic,CAT 325,15.3,Loam,50.3,60.0,America/Chicago,data-001-v1,42
2025-05-26 13:00:00,EXC001,OP2001,1666.4,6.7,10,26.0,Fastened,No,synthetic,CAT 325,17.4,Clay,10.3,60.0,America/Chicago,data-001-v1,42
2025-05-26 14:00:00,EXC001,OP1001,1667.0,4.5,3,45.1,Fastened,No,synthetic,CAT 325,28.7,Sand,23.0,60.0,America/Chicago,data-001-v1,42
2025-05-26 15:00:00,EXC001,OP2001,1667.9,7.6,16,11.0,Fastened,No,synthetic,CAT 325,26.7,Sand,24.5,60.0,America/Chicago,data-001-v1,42
2025-05-26 16:00:00,EXC001,OP1001,1668.8,8.1,15,16.0,Fastened,No,synthetic,CAT 325,23.2,Loam,6.4,60.0,America/Chicago,data-001-v1,42
2025-05-26 17:00:00,EXC001,OP2001,1669.5,0.5,0,47.6,Fastened,No,synthetic,CAT 325,26.5,Sand,26.0,60.0,America/Chicago,data-001-v1,42
2025-05-26 06:00:00,EXC002,OP1001,6329.6,0.5,0,47.0,Fastened,No,synthetic,CAT 325,18.2,Loam,31.6,60.0,America/Chicago,data-001-v1,42
2025-05-26 07:00:00,EXC002,OP2001,6330.2,4.9,4,50.8,Fastened,No,synthetic,CAT 325,17.9,Loam,69.2,60.0,America/Chicago,data-001-v1,42
2025-05-26 08:00:00,EXC002,OP1001,6330.8,3.0,5,42.8,Fastened,No,synthetic,CAT 325,36.8,Clay,24.7,60.0,America/Chicago,data-001-v1,42
2025-05-26 09:00:00,EXC002,OP2001,6331.6,5.4,9,29.7,Fastened,No,synthetic,CAT 325,14.4,Sand,40.4,60.0,America/Chicago,data-001-v1,42
2025-05-26 10:00:00,EXC002,OP1001,6332.3,5.5,9,29.4,Fastened,No,synthetic,CAT 325,19.5,Clay,28.9,60.0,America/Chicago,data-001-v1,42
2025-05-26 11:00:00,EXC002,OP2001,6333.2,7.3,15,12.7,Fastened,No,synthetic,CAT 325,19.9,Clay,43.4,60.0,America/Chicago,data-001-v1,42
2025-05-26 12:00:00,EXC002,OP1001,6333.8,0.9,0,45.9,Fastened,No,synthetic,CAT 325,21.6,Loam,36.7,60.0,America/Chicago,data-001-v1,42
2025-05-26 13:00:00,EXC002,OP2001,6334.4,4.7,8,38.7,Fastened,No,synthetic,CAT 325,15.1,Sand,30.5,60.0,America/Chicago,data-001-v1,42
2025-05-26 14:00:00,EXC002,OP1001,6335.1,0.8,0,53.9,Fastened,No,synthetic,CAT 325,20.9,Clay,51.6,60.0,America/Chicago,data-001-v1,42
2025-05-26 15:00:00,EXC002,OP2001,6335.7,4.0,9,37.2,Unfastened,Yes,synthetic,CAT 325,16.2,Clay,49.3,60.0,America/Chicago,data-001-v1,42
2025-05-26 16:00:00,EXC002,OP1001,6336.4,0.9,0,47.7,Fastened,No,synthetic,CAT 325,13.6,Sand,24.2,60.0,America/Chicago,data-001-v1,42
2025-05-26 17:00:00,EXC002,OP2001,6337.1,3.0,5,44.1,Fastened,No,synthetic,CAT 325,9.4,Loam,44.1,60.0,America/Chicago,data-001-v1,42
2025-05-27 06:00:00,EXC001,OP1001,1670.2,8.5,17,12.9,Fastened,No,synthetic,CAT 325,25.7,Loam,20.0,60.0,America/Chicago,data-001-v1,42
2025-05-27 07:00:00,EXC001,OP2001,1670.7,0.8,0,53.3,Fastened,No,synthetic,CAT 325,20.7,Gravel,46.1,60.0,America/Chicago,data-001-v1,42
2025-05-27 08:00:00,EXC001,OP1001,1671.5,8.5,16,11.3,Fastened,No,synthetic,CAT 325,16.9,Gravel,8.2,60.0,America/Chicago,data-001-v1,42
2025-05-27 09:00:00,EXC001,OP2001,1672.3,6.7,14,15.4,Fastened,No,synthetic,CAT 325,21.4,Clay,37.0,60.0,America/Chicago,data-001-v1,42
2025-05-27 10:00:00,EXC001,OP1001,1673.1,0.8,0,45.4,Fastened,No,synthetic,CAT 325,25.4,Gravel,18.4,60.0,America/Chicago,data-001-v1,42
2025-05-27 11:00:00,EXC001,OP2001,1673.8,3.7,5,37.2,Fastened,No,synthetic,CAT 325,18.7,Loam,29.1,60.0,America/Chicago,data-001-v1,42
2025-05-27 12:00:00,EXC001,OP1001,1674.7,7.1,16,8.8,Fastened,No,synthetic,CAT 325,26.5,Sand,10.4,60.0,America/Chicago,data-001-v1,42
2025-05-27 13:00:00,EXC001,OP2001,1675.3,3.4,5,43.4,Fastened,No,synthetic,CAT 325,25.1,Gravel,29.7,60.0,America/Chicago,data-001-v1,42
2025-05-27 14:00:00,EXC001,OP1001,1675.9,7.1,12,20.0,Fastened,No,synthetic,CAT 325,25.5,Clay,35.4,60.0,America/Chicago,data-001-v1,42
2025-05-27 15:00:00,EXC001,OP2001,1676.5,5.9,5,44.5,Fastened,No,synthetic,CAT 325,23.2,Loam,27.8,60.0,America/Chicago,data-001-v1,42
2025-05-27 16:00:00,EXC001,OP1001,1677.2,1.0,0,51.4,Fastened,No,synthetic,CAT 325,27.1,Clay,53.9,60.0,America/Chicago,data-001-v1,42
2025-05-27 17:00:00,EXC001,OP2001,1678.0,7.3,16,5.5,Unfastened,Yes,synthetic,CAT 325,9.6,Clay,31.5,60.0,America/Chicago,data-001-v1,42
2025-05-27 06:00:00,EXC002,OP1001,6337.9,4.8,6,34.0,Fastened,No,synthetic,CAT 325,18.7,Sand,33.7,60.0,America/Chicago,data-001-v1,42
2025-05-27 07:00:00,EXC002,OP2001,6338.6,7.4,13,19.4,Fastened,No,synthetic,CAT 325,12.2,Clay,17.9,60.0,America/Chicago,data-001-v1,42
2025-05-27 08:00:00,EXC002,OP1001,6339.3,3.5,5,40.8,Fastened,Yes,synthetic,CAT 325,25.7,Loam,35.9,60.0,America/Chicago,data-001-v1,42
2025-05-27 09:00:00,EXC002,OP2001,6340.0,4.7,4,47.6,Fastened,No,synthetic,CAT 325,33.5,Loam,45.3,60.0,America/Chicago,data-001-v1,42
2025-05-27 10:00:00,EXC002,OP1001,6340.6,4.0,5,40.8,Fastened,No,synthetic,CAT 325,14.4,Loam,68.7,60.0,America/Chicago,data-001-v1,42
2025-05-27 11:00:00,EXC002,OP2001,6341.2,5.8,6,34.2,Fastened,No,synthetic,CAT 325,30.5,Clay,24.9,60.0,America/Chicago,data-001-v1,42
2025-05-27 12:00:00,EXC002,OP1001,6341.8,5.8,12,21.0,Fastened,No,synthetic,CAT 325,7.5,Gravel,5.7,60.0,America/Chicago,data-001-v1,42
2025-05-27 13:00:00,EXC002,OP2001,6342.7,8.1,15,12.9,Fastened,No,synthetic,CAT 325,15.9,Clay,49.3,60.0,America/Chicago,data-001-v1,42
2025-05-27 14:00:00,EXC002,OP1001,6343.4,4.4,8,36.1,Fastened,No,synthetic,CAT 325,19.0,Gravel,41.5,60.0,America/Chicago,data-001-v1,42
2025-05-27 15:00:00,EXC002,OP2001,6344.2,5.1,10,27.0,Fastened,No,synthetic,CAT 325,18.5,Clay,54.4,60.0,America/Chicago,data-001-v1,42
2025-05-27 16:00:00,EXC002,OP1001,6345.1,8.2,14,14.1,Fastened,No,synthetic,CAT 325,10.5,Gravel,53.2,60.0,America/Chicago,data-001-v1,42
2025-05-27 17:00:00,EXC002,OP2001,6345.7,0.9,0,54.3,Fastened,No,synthetic,CAT 325,22.6,Loam,5.0,60.0,America/Chicago,data-001-v1,42
2025-05-28 06:00:00,EXC001,OP1001,1678.8,7.0,15,12.3,Fastened,No,synthetic,CAT 325,26.3,Sand,28.3,60.0,America/Chicago,data-001-v1,42
2025-05-28 07:00:00,EXC001,OP2001,1679.4,0.5,0,53.9,Unfastened,Yes,synthetic,CAT 325,16.0,Loam,43.0,60.0,America/Chicago,data-001-v1,42
2025-05-28 08:00:00,EXC001,OP1001,1680.0,4.8,3,46.0,Unfastened,Yes,synthetic,CAT 325,13.4,Loam,13.3,60.0,America/Chicago,data-001-v1,42
2025-05-28 09:00:00,EXC001,OP2001,1680.7,5.1,7,39.2,Fastened,No,synthetic,CAT 325,7.3,Loam,20.6,60.0,America/Chicago,data-001-v1,42
2025-05-28 10:00:00,EXC001,OP1001,1681.4,5.9,13,18.9,Fastened,No,synthetic,CAT 325,23.3,Loam,21.4,60.0,America/Chicago,data-001-v1,42
2025-05-28 11:00:00,EXC001,OP2001,1682.1,0.7,0,54.6,Fastened,No,synthetic,CAT 325,24.4,Loam,50.0,60.0,America/Chicago,data-001-v1,42
2025-05-28 12:00:00,EXC001,OP1001,1682.8,7.8,15,14.5,Fastened,No,synthetic,CAT 325,19.9,Sand,35.3,60.0,America/Chicago,data-001-v1,42
2025-05-28 13:00:00,EXC001,OP2001,1683.5,7.1,13,13.0,Fastened,No,synthetic,CAT 325,27.4,Loam,38.9,60.0,America/Chicago,data-001-v1,42
2025-05-28 14:00:00,EXC001,OP1001,1684.1,5.9,10,30.4,Fastened,No,synthetic,CAT 325,14.6,Sand,44.1,60.0,America/Chicago,data-001-v1,42
2025-05-28 15:00:00,EXC001,OP2001,1684.9,4.3,8,36.0,Fastened,No,synthetic,CAT 325,12.3,Sand,34.7,60.0,America/Chicago,data-001-v1,42
2025-05-28 16:00:00,EXC001,OP1001,1685.5,4.9,8,32.9,Fastened,No,synthetic,CAT 325,14.5,Loam,6.7,60.0,America/Chicago,data-001-v1,42
2025-05-28 17:00:00,EXC001,OP2001,1686.3,5.8,7,35.4,Fastened,No,synthetic,CAT 325,14.9,Gravel,23.1,60.0,America/Chicago,data-001-v1,42
2025-05-28 06:00:00,EXC002,OP1001,6346.6,7.2,15,11.0,Fastened,No,synthetic,CAT 325,17.6,Loam,44.5,60.0,America/Chicago,data-001-v1,42
2025-05-28 07:00:00,EXC002,OP2001,6347.5,6.5,13,15.5,Fastened,No,synthetic,CAT 325,17.8,Clay,10.7,60.0,America/Chicago,data-001-v1,42
2025-05-28 08:00:00,EXC002,OP1001,6348.2,5.2,11,29.9,Unfastened,Yes,synthetic,CAT 325,24.4,Clay,30.0,60.0,America/Chicago,data-001-v1,42
2025-05-28 09:00:00,EXC002,OP2001,6348.9,6.7,12,16.0,Fastened,No,synthetic,CAT 325,17.8,Gravel,36.0,60.0,America/Chicago,data-001-v1,42
2025-05-28 10:00:00,EXC002,OP1001,6349.6,5.1,10,23.7,Fastened,No,synthetic,CAT 325,16.0,Sand,48.4,60.0,America/Chicago,data-001-v1,42
2025-05-28 11:00:00,EXC002,OP2001,6350.2,6.2,10,23.7,Fastened,No,synthetic,CAT 325,24.4,Sand,16.5,60.0,America/Chicago,data-001-v1,42
2025-05-28 12:00:00,EXC002,OP1001,6351.0,5.5,11,28.9,Unfastened,Yes,synthetic,CAT 325,17.9,Sand,40.3,60.0,America/Chicago,data-001-v1,42
2025-05-28 13:00:00,EXC002,OP2001,6351.7,8.5,17,10.9,Fastened,No,synthetic,CAT 325,17.9,Loam,10.3,60.0,America/Chicago,data-001-v1,42
2025-05-28 14:00:00,EXC002,OP1001,6352.6,7.7,18,0.0,Fastened,No,synthetic,CAT 325,21.7,Sand,34.1,60.0,America/Chicago,data-001-v1,42
2025-05-28 15:00:00,EXC002,OP2001,6353.4,6.5,16,14.2,Fastened,No,synthetic,CAT 325,22.6,Loam,38.0,60.0,America/Chicago,data-001-v1,42
2025-05-28 16:00:00,EXC002,OP1001,6354.3,7.5,18,2.7,Fastened,No,synthetic,CAT 325,16.1,Clay,40.8,60.0,America/Chicago,data-001-v1,42
2025-05-28 17:00:00,EXC002,OP2001,6355.1,7.1,12,18.0,Fastened,No,synthetic,CAT 325,21.3,Gravel,21.7,60.0,America/Chicago,data-001-v1,42
2025-05-29 06:00:00,EXC001,OP1001,1687.1,4.8,5,38.7,Unfastened,Yes,synthetic,CAT 325,13.9,Gravel,8.0,60.0,America/Chicago,data-001-v1,42
2025-05-29 07:00:00,EXC001,OP2001,1687.9,8.5,18,2.1,Fastened,No,synthetic,CAT 325,21.2,Sand,48.6,60.0,America/Chicago,data-001-v1,42
2025-05-29 08:00:00,EXC001,OP1001,1688.6,1.0,0,45.1,Fastened,No,synthetic,CAT 325,27.3,Gravel,15.0,60.0,America/Chicago,data-001-v1,42
2025-05-29 09:00:00,EXC001,OP2001,1689.3,6.0,16,13.4,Fastened,No,synthetic,CAT 325,11.4,Clay,9.4,60.0,America/Chicago,data-001-v1,42
2025-05-29 10:00:00,EXC001,OP1001,1690.0,4.6,10,29.0,Fastened,No,synthetic,CAT 325,20.2,Gravel,8.6,60.0,America/Chicago,data-001-v1,42
2025-05-29 11:00:00,EXC001,OP2001,1690.6,5.0,10,24.9,Fastened,No,synthetic,CAT 325,23.8,Loam,16.6,60.0,America/Chicago,data-001-v1,42
2025-05-29 12:00:00,EXC001,OP1001,1691.3,4.6,8,36.4,Fastened,No,synthetic,CAT 325,10.1,Clay,53.9,60.0,America/Chicago,data-001-v1,42
2025-05-29 13:00:00,EXC001,OP2001,1691.9,4.4,6,35.1,Fastened,No,synthetic,CAT 325,22.4,Clay,17.1,60.0,America/Chicago,data-001-v1,42
2025-05-29 14:00:00,EXC001,OP1001,1692.4,0.7,0,52.5,Fastened,No,synthetic,CAT 325,22.0,Loam,19.2,60.0,America/Chicago,data-001-v1,42
2025-05-29 15:00:00,EXC001,OP2001,1693.1,5.1,10,24.6,Fastened,No,synthetic,CAT 325,14.3,Loam,49.8,60.0,America/Chicago,data-001-v1,42
2025-05-29 16:00:00,EXC001,OP1001,1693.8,7.0,10,29.1,Fastened,No,synthetic,CAT 325,19.3,Loam,50.4,60.0,America/Chicago,data-001-v1,42
2025-05-29 17:00:00,EXC001,OP2001,1694.7,7.3,13,19.5,Fastened,No,synthetic,CAT 325,16.5,Clay,12.0,60.0,America/Chicago,data-001-v1,42
2025-05-29 06:00:00,EXC002,OP1001,6355.7,0.8,0,46.4,Fastened,Yes,synthetic,CAT 325,13.9,Sand,49.3,60.0,America/Chicago,data-001-v1,42
2025-05-29 07:00:00,EXC002,OP2001,6356.5,8.1,14,17.0,Fastened,No,synthetic,CAT 325,22.7,Loam,34.4,60.0,America/Chicago,data-001-v1,42
2025-05-29 08:00:00,EXC002,OP1001,6357.2,3.2,4,47.1,Fastened,No,synthetic,CAT 325,22.2,Sand,43.6,60.0,America/Chicago,data-001-v1,42
2025-05-29 09:00:00,EXC002,OP2001,6358.1,9.4,17,9.3,Fastened,No,synthetic,CAT 325,17.6,Sand,13.9,60.0,America/Chicago,data-001-v1,42
2025-05-29 10:00:00,EXC002,OP1001,6358.9,4.8,9,31.3,Fastened,No,synthetic,CAT 325,23.7,Loam,48.3,60.0,America/Chicago,data-001-v1,42
2025-05-29 11:00:00,EXC002,OP2001,6359.7,6.2,16,9.7,Fastened,No,synthetic,CAT 325,7.8,Gravel,48.2,60.0,America/Chicago,data-001-v1,42
2025-05-29 12:00:00,EXC002,OP1001,6360.6,5.6,13,20.4,Fastened,No,synthetic,CAT 325,23.5,Loam,28.1,60.0,America/Chicago,data-001-v1,42
2025-05-29 13:00:00,EXC002,OP2001,6361.3,4.2,8,31.5,Fastened,No,synthetic,CAT 325,19.6,Loam,19.1,60.0,America/Chicago,data-001-v1,42
2025-05-29 14:00:00,EXC002,OP1001,6362.0,3.9,5,37.4,Fastened,No,synthetic,CAT 325,7.8,Clay,35.9,60.0,America/Chicago,data-001-v1,42
2025-05-29 15:00:00,EXC002,OP2001,6362.7,8.3,16,16.2,Fastened,No,synthetic,CAT 325,14.2,Sand,38.1,60.0,America/Chicago,data-001-v1,42
2025-05-29 16:00:00,EXC002,OP1001,6363.4,5.0,8,34.8,Fastened,No,synthetic,CAT 325,25.5,Sand,53.0,60.0,America/Chicago,data-001-v1,42
2025-05-29 17:00:00,EXC002,OP2001,6364.1,4.2,9,27.9,Fastened,No,synthetic,CAT 325,16.3,Loam,27.7,60.0,America/Chicago,data-001-v1,42
2025-05-30 06:00:00,EXC001,OP1001,1695.3,4.0,5,41.0,Unfastened,No,synthetic,CAT 325,5.4,Loam,36.7,60.0,America/Chicago,data-001-v1,42
2025-05-30 07:00:00,EXC001,OP2001,1696.0,7.6,11,23.3,Fastened,No,synthetic,CAT 325,12.7,Loam,40.8,60.0,America/Chicago,data-001-v1,42
2025-05-30 08:00:00,EXC001,OP1001,1696.9,6.4,14,14.3,Fastened,No,synthetic,CAT 325,22.2,Loam,66.5,60.0,America/Chicago,data-001-v1,42
2025-05-30 09:00:00,EXC001,OP2001,1697.6,6.3,17,3.2,Fastened,No,synthetic,CAT 325,23.8,Clay,44.1,60.0,America/Chicago,data-001-v1,42
2025-05-30 10:00:00,EXC001,OP1001,1698.4,6.0,12,18.8,Fastened,No,synthetic,CAT 325,25.5,Loam,50.3,60.0,America/Chicago,data-001-v1,42
2025-05-30 11:00:00,EXC001,OP2001,1699.0,0.7,0,48.8,Fastened,No,synthetic,CAT 325,26.7,Gravel,48.8,60.0,America/Chicago,data-001-v1,42
2025-05-30 12:00:00,EXC001,OP1001,1699.8,0.8,0,48.0,Fastened,Yes,synthetic,CAT 325,12.6,Clay,30.9,60.0,America/Chicago,data-001-v1,42
2025-05-30 13:00:00,EXC001,OP2001,1700.5,5.9,15,8.5,Fastened,No,synthetic,CAT 325,11.2,Clay,35.3,60.0,America/Chicago,data-001-v1,42
2025-05-30 14:00:00,EXC001,OP1001,1701.1,7.1,10,27.3,Fastened,No,synthetic,CAT 325,20.9,Sand,38.6,60.0,America/Chicago,data-001-v1,42
2025-05-30 15:00:00,EXC001,OP2001,1701.9,7.5,13,15.6,Fastened,No,synthetic,CAT 325,20.3,Clay,49.8,60.0,America/Chicago,data-001-v1,42
2025-05-30 16:00:00,EXC001,OP1001,1702.9,8.0,17,5.1,Fastened,No,synthetic,CAT 325,27.5,Clay,52.4,60.0,America/Chicago,data-001-v1,42
2025-05-30 17:00:00,EXC001,OP2001,1703.7,8.1,16,10.0,Unfastened,Yes,synthetic,CAT 325,19.1,Gravel,53.1,60.0,America/Chicago,data-001-v1,42
